time_sec,altitude_agl_ft,altitude_msl_ft,airspeed_kt,groundspeed_kt,vertical_speed_fpm,pitch_deg,roll_deg,yaw_deg,throttle,elevator,aileron,rudder,engine_rpm,fuel_flow
0.01,3.532388826010311e-06,3.5353004932403564e-06,7.690058236179356,0.0015357296282058597,778.7613500704952,-7.361396442417955e-12,-9.541667456147269e-15,7.951389546789577e-15,1.0,0.0,0.0,0.0,0.0,0.0
0.10999999999999999,2.4707687431606127,2.4707816392183304,16.14658963882895,1.362936790604459,1629.36603068923,-22.910611557971492,1.6326179937880927,359.6124018534707,1.0,0.0,0.0,0.0,0.0,0.0
0.21000000000000005,5.013640743068522,5.013666924089193,14.254670345914004,2.589492942036453,1419.639615500586,-46.35799805319353,3.840289193772802,358.1466601387109,1.0,0.0,0.0,0.0,0.0,0.0
0.3100000000000001,7.198458876119679,7.1984964571893215,12.401075329280971,3.6327174748215123,1200.886819783961,-68.18406916145487,9.340062864037158,353.24417162673427,1.0,0.0,0.0,0.0,0.0,0.0
0.4100000000000002,9.013383488871941,9.013430546969175,10.618837619449954,4.453443576444562,976.3694993417128,-85.98920829032448,76.84108219149392,286.2902714770424,1.0,0.0,0.0,0.0,0.0,0.0
0.5100000000000002,10.451838144340746,10.451892707496881,8.958498277180649,5.047020817154435,749.707993955479,-71.11439113514345,167.52939649724044,196.1412674051159,1.0,0.0,0.0,0.0,0.0,0.0
0.6100000000000003,11.512976021280025,11.513036128133535,7.5021473308555064,5.433581902660227,524.0332707160842,-53.0414830915767,173.64908037234497,190.5727134379355,1.0,0.0,0.0,0.0,0.0,0.0
0.7100000000000004,12.200301276605394,12.200364973396063,6.384040357649307,5.649432995296689,301.33919388395555,-35.66643359793856,175.8282943049065,188.96869861052278,1.0,0.0,0.0,0.0,0.0,0.0
0.8100000000000005,12.519314382309993,12.519379742443562,5.791934420391424,5.73619591980589,81.95092481459288,-18.881402999350346,177.03717227447692,188.3750290260745,1.0,0.0,0.0,0.0,0.0,0.0
0.9100000000000006,12.474475312379282,12.474540438503027,5.877884072070344,5.724273714556037,-135.6714796181882,-2.56530769763491,177.87523336725422,188.2232985276464,1.0,0.0,0.0,0.0,0.0,0.0
1.0100000000000007,12.06664515494683,12.066708147525787,6.613817475202304,5.615610733740019,-354.04876805931195,13.31218605066663,178.56630610112256,188.3528848793568,1.0,0.0,0.0,0.0,0.0,0.0
1.1100000000000008,11.292811189216241,11.29287014901638,7.822428466247967,5.3816359295363,-575.0827875194366,28.679177029848553,179.25866611306625,188.74433662701549,1.0,0.0,0.0,0.0,0.0,0.0
1.2100000000000009,10.14792386539281,10.147976841777563,9.327530617896391,4.973595093023458,-799.2654247531129,43.37603790354882,-179.86164101314586,189.49060458437683,1.0,0.0,0.0,0.0,0.0,0.0
1.310000000000001,8.627426275458967,8.627471312880516,11.012600328121337,4.331846492293593,-1025.481898024188,57.16208258114476,-178.4162339805727,190.90261482619005,1.0,0.0,0.0,0.0,0.0,0.0
