Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
144.96,3.534178316218354e-08,-5.635608449648748e-08,-1.036507457679866e-09,5.895238399120783e-07,-7.077340483911545e-07,2.115916499374482e-07,-0.00305705310684335,0.001240010601590387,-0.002563738076956284,2.178768831e-19,0.0004219469625,1.35407105044e-08,1217.16683357,4.188279688804369e-09,2.232050073379727e-09,-1.26817627592388e-08,7.265279675049537e-08,8.245834853820447e-08,1.608485272577098e-07,0.0462359345521386,0.07576343681501496,-1.270340518150182e-07,0.33964767658718,-0.1570642814308781,-32.14762542420682,4.188279688804369e-09,2.232050073379727e-09,-1.26817627592388e-08,1038.975575293182,-634.0542994781853,5.379668789935789e-09,-9.390451946874165e-09,-8.138145790636102e-09,5.379668790033054e-09,-2.892959031093184e-09,-3.650981257372314e-09,-1.271424259912438e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556206202,0.279900214761259,0.6052433803664347,202.1051075228146,-0.1916933912520861,-0.005651998461153564,0.001384696696179748,0.9814376094717359,0.3366070713194538,-0.2766771205136909,0.8545514836182442,0.2826432599151537,0.3351085153087915,-0.2811898173326081,0.853077226164412,0.2844183816223286,0,0,37.00027770648,37.185418682358,-122.00006468056,-8695067.198884662,-14247931.84559605,12578110.00760916,-8845188.510506269,-14155225.0311847,12578110.00760916,0.60565362620953,4.3132556206202,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518032,-0.14655541,0.348,0,-0.14655541,-0.366388526,-0.366388525,0,0,0.00460195312,-1,0.24425903,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404645,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272249,-122.000063871675451,20900158.319084622,-0.00305705310684334982
145.08,1.145157601221798e-07,-1.078017427214636e-07,5.975028310058439e-10,-1.959483313896811e-06,-1.027362601871339e-06,-6.236322106186585e-09,-0.00305697393330407,0.001239959155544369,-0.002563736442622524,4.504751948e-19,0.0006067191862,1.94702405492e-08,1217.16683356,7.833229981075787e-09,8.365339899112025e-09,-1.574013543393869e-08,1.124839052356062e-07,-1.302351890412332e-07,2.662691006654102e-07,0.04623543294729195,0.07576375619151449,-2.839324372722819e-07,0.3396477109589,-0.1570644990947065,-32.14762531887176,7.833229981075787e-09,8.365339899112025e-09,-1.574013543393869e-08,1038.981123562025,-634.0452078576009,6.409717032713891e-09,-1.699980212102193e-08,-7.000894403987496e-09,6.409717032850224e-09,-3.926567221047177e-09,-1.070672414028785e-08,-1.578095038624958e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556238789,0.2799002236177097,0.6052433706356821,202.1051075228974,-0.1916933912527635,-0.00565199839262698,0.001384696788310357,0.9814376094724854,0.3366070714134656,-0.2766771204630671,0.8545514836122428,0.2826432598732696,0.3351072709927964,-0.2811935497215298,0.853075995869656,0.2844198477680411,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694942.521482732,-14248007.93156649,12578110.00760916,-8845188.510506272,-14155225.0311847,12578110.00760916,0.6061549951054,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518048,-0.146555415,0.348,0,-0.146555417,-0.366388542,-0.36638854,0,0,0.00460195312,-1,0.244259067,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404648,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.319084622,-0.00305697393330407003
145.2,-3.631576672539485e-09,-5.614978916740709e-08,-5.428456227247387e-10,-5.94858170560212e-07,6.091087350033358e-07,1.584530658518676e-07,-0.003057092081134068,0.001240010807200401,-0.002563737582537637,9.436186543e-20,0.0002776838019,8.91115781833e-09,1217.16683357,4.627757770989096e-09,-9.987585329020513e-10,-7.549508134260139e-09,-7.331621081657527e-08,2.635274327190824e-08,1.287409610782541e-07,0.04623472301062442,0.07576422826167001,-1.70554440679193e-08,0.3396475190031843,-0.1570643463410726,-32.14762545649633,4.627757770989096e-09,-9.987585329020513e-10,-7.549508134260139e-09,1038.98667177056,-634.0361161894461,9.49949959200476e-10,-5.370676099165787e-09,-7.047138921435931e-09,9.499499592237111e-10,-4.575379730142667e-09,-8.201670093365567e-10,-7.602760029554563e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556238789,0.2799002304526813,0.6052433596657174,202.1051075229707,-0.1916933912534973,-0.005651998310105294,0.001384696865201429,0.981437609473326,0.3366070715118465,-0.2766771204153492,0.8545514835976074,0.2826432598494419,0.3351060266746601,-0.2811972821079287,0.8530747655499208,0.2844213139263891,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694817.843415011,-14248084.01644593,12578110.00760916,-8845188.510506272,-14155225.0311847,12578110.00760916,0.60665636400127,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.0048851806,-0.146555418,0.348,0,-0.146555418,-0.366388545,-0.366388545,0,0,0.00460195312,-1,0.244259032,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.51740464,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.319084622,-0.00305709208113406775
145.32,-8.125471494272709e-08,-1.244941402366155e-08,-1.281428061102148e-09,-1.430715476212074e-06,-2.676746456249903e-07,9.606298639419051e-08,-0.003057169704466213,0.001240054507796389,-0.00256373832079293,8.793067674e-20,0.0002680541256,8.60213163442e-09,1217.16683358,1.091951031745111e-09,-6.71870991424491e-09,-5.259586360962103e-09,1.470193086510022e-08,-4.917796694072009e-08,-3.539796666422528e-08,0.04623398870496552,0.07576444536772101,-3.095504945789171e-09,0.3396476046663686,-0.1570644190904899,-32.14762562072425,1.091951031745111e-09,-6.71870991424491e-09,-5.259586360962103e-09,1038.99221989487,-634.0270244741436,4.342563729798354e-10,1.574968590512975e-09,-8.445564753134048e-09,4.34256372991841e-10,-3.478433119381546e-09,5.811123717901526e-09,-5.303584903364756e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.2799002254961646,0.6052433554693157,202.105107522905,-0.1916933912534198,-0.005651998265869615,0.0013846968297767,0.9814376094742632,0.3366070715316781,-0.2766771204202533,0.8545514835733704,0.2826432598966786,0.3351047822711845,-0.2812010145415148,0.8530735352039756,0.2844227801499404,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694693.164681511,-14248160.10023437,12578110.00760916,-8845188.510506272,-14155225.0311847,12578110.00760916,0.60715773289714,4.3132556271375,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518051,-0.146555415,0.348,0,-0.146555414,-0.366388535,-0.366388536,0,0,0.00460195312,-1,0.244259,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.518614819,0,0,0,-4.31325563,-4.31325562,-0.517404632,-0.517404638,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.3190846257,-0.00305716970446621343
145.44,-6.855462719617469e-08,2.916238955075408e-08,-8.430603606921566e-10,1.011302799530722e-06,1.013397619450778e-06,-4.623155188311812e-09,-0.003057157004439916,0.001240096120165637,-0.002563737882089205,2.728956299e-19,0.0004722267431,1.51542402018e-08,1217.16683358,-2.385476040253594e-09,-5.055664980422771e-09,1.408548017501802e-08,-7.49411531820871e-08,7.335057297292816e-08,2.112948795429197e-07,0.0462334004499897,0.07576512532057868,-5.244984467495703e-08,0.3396475143477616,-0.1570642894118511,-32.1476253741248,-2.385476040253594e-09,-5.055664980422771e-09,1.408548017501802e-08,1038.997767941659,-634.0179326937975,-8.398180110592352e-09,1.073267623393453e-08,6.628063652684917e-09,-8.398180110851357e-09,1.440472567000266e-10,5.589474266837102e-09,1.408502836024864e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556271375,0.2799002127566271,0.6052433542635891,202.1051075227901,-0.1916933912532162,-0.005651998234227571,0.001384696722691896,0.9814376094752536,0.3366070715105761,-0.2766771204558696,0.8545514835385681,0.2826432599945446,0.3351035378200919,-0.2812047470003735,0.8530723048309717,0.2844242464184587,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694568.48528224,-14248236.1829318,12578110.00760916,-8845188.510506272,-14155225.0311847,12578110.00760916,0.60765910179301,4.3132556271375,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518029,-0.146555409,0.348,0,-0.146555407,-0.366388518,-0.366388519,0,0,0.00460195312,-1,0.244258987,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325563,-4.31325562,-0.517404632,-0.517404618,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.3190846257,-0.0030571570044399159
145.56,8.821467958561724e-10,1.441519020561521e-07,-2.813057273373085e-11,1.45721222591975e-07,9.213995326035175e-07,-1.546151080505722e-07,-0.003057087567207526,0.001240211109848036,-0.002563737067634711,6.513303859e-19,0.0007295464653,2.34118938279e-08,1217.16683358,-1.098269950265354e-08,7.471975362789395e-10,2.066249694703174e-08,-8.266980311019635e-08,-4.912326005508528e-08,-1.101791393560807e-07,0.04623269192393115,0.07576523217318837,1.141784233139984e-07,0.3396475124623862,-0.1570644096982193,-32.1476256955993,-1.098269950265354e-08,7.471975362789395e-10,2.066249694703174e-08,1039.003315904017,-634.0088408692098,-4.42106803239585e-09,1.497236732685101e-08,1.744703833634804e-08,-4.421068032546303e-09,1.021578352414892e-08,3.451740228520043e-09,2.078076103060474e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556238789,0.2799002088608468,0.605243364676324,202.1051075227303,-0.191693391252703,-0.005651998316888046,0.001384696671909733,0.9814376094755667,0.3366070714241853,-0.276677120494179,0.8545514835597029,0.2826432599984063,0.3351022932977948,-0.2812084794568387,0.8530710744975593,0.2844257125871827,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694443.805217208,-14248312.26453822,12578110.00760916,-8845188.51050627,-14155225.0311847,12578110.00760916,0.60816047068888,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518022,-0.146555407,0.348,0,-0.146555407,-0.366388516,-0.366388516,0,0,0.0061359375,-1,0.244259009,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404611,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675451,20900158.3190846257,-0.00305708756720752617
145.68,1.404571577640174e-08,7.045235552053531e-08,-5.104020493418775e-10,9.873120299949378e-07,4.512345525683317e-07,1.104455184116605e-07,-0.003057074402940266,0.001240137410210703,-0.002563737550793617,5.489672851e-20,0.0002117997875,6.79687226624e-09,1217.16683357,-5.920780796921576e-09,1.03765429562928e-09,3.172554321221501e-09,3.051072749212235e-08,7.849414077152556e-08,-1.377096497558469e-07,0.04623186214175585,0.0757656721689681,8.619690875390202e-08,0.3396476344756584,-0.1570642832077847,-32.14762572308251,-5.920780796921576e-09,1.03765429562928e-09,3.172554321221501e-09,1039.008863772171,-633.9997490199883,2.693469767267297e-09,4.31345182916383e-09,4.509637073536418e-09,2.69346976736755e-09,5.838809353837228e-09,1.268264153914774e-09,3.239951229677946e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556206202,0.2799002108657965,0.6052433804197638,202.1051075227585,-0.1916933912524927,-0.005651998455076003,0.00138469666274238,0.9814376094754419,0.3366070713121311,-0.2766771205278461,0.8545514836111986,0.282643259945581,0.3351010487437207,-0.2812122119034401,0.8530698441782012,0.2844271786936386,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694319.124486428,-14248388.34505361,12578110.00760916,-8845188.510506269,-14155225.0311847,12578110.00760916,0.60866183958474,4.3132556206202,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518026,-0.146555408,0.348,0,-0.146555408,-0.36638852,-0.36638852,0,0,0.00460195312,-1,0.244259019,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404629,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272249,-122.000063871675451,20900158.319084622,-0.00305707440294026656
145.8,9.45446473623202e-08,7.627783327047038e-09,2.895674766977783e-10,-1.816020459103744e-06,-1.982712980592185e-06,-8.866394897160024e-08,-0.003056993903757949,0.001240074585326636,-0.002563736751284786,8.493711167e-20,0.0002634517163,8.45443560332e-09,1217.16683357,-2.918357513892581e-10,6.543816425575788e-09,-5.345164155876739e-09,1.20507448778817e-07,-8.628303408044483e-08,-3.376568740862764e-07,0.04623117169719403,0.07576580385629425,9.419304304134638e-08,0.3396477276645845,-0.1570644519556899,-32.14762592302873,-2.918357513892581e-10,6.543816425575788e-09,-5.345164155876739e-09,1039.014411560615,-633.9906571127924,5.435646387813301e-09,-6.397561877712909e-09,1.001215131068781e-09,5.435646388032961e-09,2.794647799455368e-09,-5.956000487395367e-09,-5.309753595481414e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781423628,4.3132556238789,0.2799002179402026,0.6052433861088355,202.1051075228449,-0.1916933912528309,-0.005651998515633255,0.00138469671381189,0.9814376094755723,0.3366070712870267,-0.2766771205210244,0.8545514836459231,0.282643259879546,0.3350998042702512,-0.2812159443040812,0.853068613825957,0.2844286447819015,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694194.443089906,-14248464.42447798,12578110.00760916,-8845188.51050627,-14155225.0311847,12578110.00760916,0.60916320848061,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518038,-0.146555412,0.348,0,-0.146555413,-0.366388533,-0.366388531,0,0,0.0061359375,-1,0.244259054,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404638,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675451,20900158.3190846257,-0.00305699390375794872
145.92,-2.18926091251447e-08,-1.095747440345793e-07,4.406285052238491e-10,-1.503612585026337e-07,8.207391926424961e-07,-2.332373691464537e-08,-0.003057110341502085,0.001239957382696725,-0.002563736599702732,1.404390176e-19,0.0003387631632,1.08712571254e-08,1217.16683357,8.553372878638207e-09,-1.63843329154171e-09,-6.506887138591901e-09,-8.670906207852122e-08,-1.502977536049042e-08,1.065547763991816e-07,0.04623077170048825,0.07576661599429915,-5.552631250810064e-09,0.3396475143787024,-0.1570643820524048,-32.1476254789254,8.553372878638207e-09,-1.63843329154171e-09,-6.506887138591901e-09,1039.019959279719,-633.9815651623337,-2.75204232243743e-09,-6.944751681625052e-09,-7.898159192292867e-09,-2.752042322557423e-09,-8.465040980216996e-09,-1.704085018097724e-09,-6.604801809723238e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781460881,4.3132556238789,0.2799002203437433,0.6052433752930738,202.1051075228575,-0.1916933912532578,-0.005651998427018448,0.001384696752494278,0.9814376094765621,0.3366070713737138,-0.2766771204871605,0.8545514836206625,0.282643259888208,0.3350985599017598,-0.2812196766719783,0.8530673833975421,0.28443011094001,0,0,37.00027770648,37.185418682358,-122.00006468056,-8694069.76102766,-14248540.50281132,12578110.00760916,-8845188.510506276,-14155225.0311847,12578110.00760916,0.60966457737648,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518042,-0.146555413,0.348,0,-0.146555412,-0.366388531,-0.366388531,0,0,0.00460195312,-1,0.244259014,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404639,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.3190846257,-0.00305711034150208533
146.04,-9.633736090482837e-08,-9.247792699490812e-10,-8.408042824496724e-10,-1.228541921848088e-06,1.525532809712113e-06,-5.430084753740495e-08,-0.003057184786610163,0.001240066032871794,-0.002563737880619794,3.143896638e-19,0.0005068581307,1.62655969255e-08,1217.16683358,1.134323188630809e-10,-7.049994763388433e-09,1.465791084323339e-08,-1.370404795254617e-07,-1.053573920792928e-07,1.153159920186294e-07,0.04623020388809105,0.0757669795010725,-8.488151319649808e-10,0.3396474596467036,-0.1570644697525227,-32.14762547027387,1.134323188630809e-10,-7.049994763388433e-09,1.465791084323339e-08,1039.025506937269,-633.9724731414046,-1.116980351838832e-08,1.07449521135854e-08,4.934687100618062e-09,-1.116980351891098e-08,-2.928080091432436e-09,6.497239273557672e-09,1.46212814813074e-08, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781460881,4.3132556238789,0.2799002156655109,0.6052433674493624,202.1051075228096,-0.1916933912534282,-0.005651998352010702,0.00138469672555425,0.981437609477616,0.3366070714213273,-0.2766771204819855,0.8545514835864845,0.2826432599422816,0.3350973154875387,-0.2812234090631329,0.8530661529437272,0.2844315771378773,0,0,37.00027770648,37.185418682358,-122.00006468056,-8693945.07829969,-14248616.58005362,12578110.00760916,-8845188.510506278,-14155225.0311847,12578110.00760916,0.61016594627235,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.00488518034,-0.14655541,0.348,0,-0.146555409,-0.366388522,-0.366388523,0,0,0.00460195312,-1,0.244258988,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404618,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.3190846294,-0.00305718478661016341
146.16,-6.951823527597033e-08,8.654419579906059e-08,-6.631315202906869e-10,1.277053869046148e-06,-7.929383429994918e-08,-6.339958365165765e-08,-0.003057157967205335,0.001240153502449239,-0.002563737702999457,9.531556819e-20,0.0002790835306,8.95607654705e-09,1217.16683358,-6.474811985729736e-09,-4.931703260718003e-09,3.737167351649099e-09,-2.432978245187404e-09,6.65719516368247e-08,-1.392453242242629e-07,0.04622923767717694,0.07576729044370495,1.079535077091678e-07,0.3396475978605414,-0.1570642901872297,-32.14762572488561,-6.474811985729736e-09,-4.931703260718003e-09,3.737167351649099e-09,1039.031054495855,-633.963381088963,9.80671040245587e-10,8.852199768959612e-09,9.42417466798054e-10,9.806710402946034e-10,4.099526271704033e-09,7.007679792465178e-09,3.781218771038089e-09, 2095.734879,-10.78165492, 13.55483334,-10.78165492, 1505.011878, 3.979907608, 13.55483334, 3.979907608, 3150.439301,77.08075536,2480,45.48951612903226,4.22741935483871,35.42701612903226,4.3132781460881,4.3132556238789,0.2799002020551961,0.6052433738772472,202.1051075226897,-0.191693391252997,-0.005651998384290874,0.001384696598240284,0.9814376094783114,0.3366070713413015,-0.2766771205393035,0.8545514835718554,0.2826432600280857,0.335096070939096,-0.2812271415115001,0.8530649224927976,0.2844330433613501,0,0,37.00027770648,37.185418682358,-122.00006468056,-8693820.394906001,-14248692.65620487,12578110.00760916,-8845188.510506276,-14155225.0311847,12578110.00760916,0.61066731516822,4.3132556238789,0,3.53039956,0.999479529,1.20669685,41976976.8,69.1437293,1.20669685,-2.32370272,0,1,-0.523,0,-0.0048851801,-0.146555403,0.348,0,-0.146555402,-0.366388504,-0.366388505,0,0,0.00460195312,-1,0.244258977,0,202.119995,-202.119995,360,30,0.5235,0.5235,0.51861482,0,0,0,-4.31325562,-4.31325562,-0.517404632,-0.517404628,0,0,0,-0,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,-825,-1.5,1.29953,29.9166,0,-0,-0,0,0,130,130,37.0002767420272178,-122.000063871675479,20900158.3190846257,-0.00305715796720533537
